	negtaive_h	ee	el	re	positive_h
pRPLC_676.417_10.7	13.7959996226222	14.3580937534684	14.3367003297155	14.1691677636684	14.2476218187913
pRPLC_706.4648_11.2	16.1920387035848	17.2342397195682	16.376153412254	17.0753320973056	15.8123085469264
pRPLC_704.4472_10.9	15.8190747766163	16.6662461693905	16.0763184761913	16.7744810141728	16.1857427996544
pRPLC_730.4663_11.3	15.0677456704887	15.8664803461358	15.4310167335196	15.6298752724149	15.358357180947
nHILIC_243.0621_5.8	21.7481607225605	21.8419611570682	21.8250321376057	21.6539809421973	21.5889527664076
pRPLC_647.5116_11.7	18.4703244560407	18.4895652139504	18.6281546066925	18.2307462752101	18.8390410122373
pRPLC_675.5429_12.6	22.825234935517	22.9784195106638	23.0968576635442	22.7265140345016	23.4077746820762
pHILIC_703.5724_5.7	23.973159202952	23.0269728904147	23.537624310604	23.2044916510757	23.8730490091913
pHILIC_731.6033_5.7	21.8067799366824	21.5173380032752	21.4645963868708	21.4914493574524	22.0256165685138
pHILIC_785.6497_5.6	22.909210649425	22.715660645436	22.6952595312514	22.7079853185457	23.1022256654176
pHILIC_813.6806_5.6	23.1765431543022	22.9760898283079	22.9781483910514	22.9861085307902	23.4343697213346
nHILIC_214.0488_7.2	18.574058058439	18.8372477937805	18.6578012628911	18.6499720520975	18.6238415839757
pRPLC_382.2719_9.6	15.1253797182786	15.4421322559632	14.977633236222	15.0585482828553	15.5009928969543
nRPLC_455.2472_11	17.039507697724	17.9338785691207	17.5869373887762	17.3464888383818	17.5313456063248
nRPLC_514.2838_9.6	15.2892136160343	16.0467558834376	15.5740803568183	15.6136639274241	15.2086804374455
nRPLC_498.2892_10.3	17.9795703431387	18.1910481735368	17.9195526767328	18.1762196468365	18.1525272576939
nRPLC_539.2494_7	19.6658213758776	19.6019621859006	19.4986937086321	19.3374517474935	19.6813698422654
nRPLC_365.2333_9.7	17.2185580990572	17.1892172413917	17.2335421606843	17.1900735731579	17.2102275500893
nHILIC_135.0299_7.9	21.0740692839701	21.1130536864703	20.9405647699596	21.1039073848512	21.0701340945328
pHILIC_247.1437_5.3	17.5360882541974	20.3267942053329	20.3638206187842	20.0855214834611	20.0901055967321
nHILIC_111.0199_3.4	16.4185554778235	16.4827661576864	16.3127613328275	16.2424715976459	16.0657574278819
CE.12.0.	-0.255100886965318	-0.175958215294081	-0.179543545283665	-0.260542832323681	-0.16295585390033
CE.14.0.	1.3289554330995	1.35867110230442	1.38109846331414	1.31674476902726	1.33393808178645
CE.14.1.	0.0759098420338475	0.128211552123127	0.135834141446228	0.0594797870971648	0.100546316042078
CE.15.0.	0.83788922407862	0.847166044397027	0.878331783200915	0.843394972487802	0.848700527195144
CE.16.0.	2.51631361355122	2.51371886758581	2.54062523957207	2.52670497023263	2.53171902097817
CE.16.1.	1.9196661692462	1.9228962903933	1.98317550140213	1.92187873085795	1.93671488185261
CE.17.0.	0.873854003735795	0.859751756946563	0.893335415942764	0.87662531756695	0.895952757754761
CE.18.0.	1.6103901224885	1.59680722062215	1.63400292242617	1.63104212555843	1.63336329644233
CE.18.1.	2.72741264303152	2.72148122213663	2.75620320041285	2.74042695061788	2.74754253792868
CE.18.2.	3.20050885959978	3.19009887909172	3.19837023870433	3.19992997573774	3.20856860584314
CE.18.3.	1.67605723462513	1.68599697085807	1.75285373106248	1.67275255092513	1.69009778668143
CE.18.4.	0.021173897826605	0.0905324545110433	0.134636034048394	0.0619104657270635	0.0678636207098615
CE.20.0.	0.0860761215009992	0.107242294942135	0.113991056439398	0.117758601503194	0.199623989645758
CE.20.1.	-0.203578008607691	-0.148072241045789	-0.121304374737055	-0.127422327957055	-0.104718838986889
CE.20.2.	0.2363260283319	0.236202295189488	0.267913700064142	0.24391792220831	0.260375278918973
CE.20.3.	1.50495226966405	1.49574596975462	1.54162394498322	1.50601945913359	1.52754842143348
CE.20.4.	2.47290402066659	2.46061278822675	2.50148140752509	2.47967311681472	2.493764617658
CE.20.5.	1.42240558561802	1.44865893613242	1.50142886777851	1.46846871440263	1.44102852489276
CE.22.0.	-0.450587563871481	-0.453931465571254	-0.445550952421019	-0.406207790623321	-0.392081485095789
CE.22.1.	-0.534352311201199	-0.487739089869823	-0.483379458585637	-0.510838418476424	-0.408138169500235
CE.22.2.	-0.698635889995781	-0.677486777667923	-0.646928956305593	-0.710302241108344	-0.662650801950767
CE.22.4.	-0.2461588984182	-0.24369465798787	-0.237978981807412	-0.233702300099604	-0.214655352042137
CE.22.5.	0.660855169811699	0.635064593108816	0.631442705371601	0.637758542734061	0.637398215241025
CE.22.6.	1.47740902345763	1.44882471785698	1.46182327696798	1.47092681298931	1.4585575914821
CE.24.0.	-0.549646467068854	-0.501732986871329	-0.486210772160867	-0.510822490813571	-0.412006430701164
CE.24.1.	-0.753283995594771	-0.714258154688145	-0.692365024196838	-0.723723450120086	-0.651155064987561
CER.14.0.	-1.11736354413218	-1.12184698083896	-1.13564248873079	-1.10082490159447	-1.0995745489329
CER.16.0.	-0.421913263647008	-0.389796416656272	-0.409719420178339	-0.409701591510383	-0.406096459448783
CER.18.0.	-0.848454143186262	-0.839288225145501	-0.837118703626215	-0.816429703379998	-0.796106988093248
CER.20.0.	-0.798136252654869	-0.790439732163814	-0.77672744514625	-0.796430161056934	-0.779003821297819
CER.22.0.	0.133342633229982	0.115730221937029	0.128166398536183	0.115872443118727	0.132882070496975
CER.22.1.	-1.04116948505628	-1.03736341897558	-1.0219835094467	-1.00845215001489	-0.983480153505071
CER.24.0.	0.699850962653664	0.69331261311145	0.710082669611775	0.69640306573435	0.721306695087537
CER.24.1.	0.225272175264313	0.241607279005483	0.283058784147614	0.273559223723025	0.284296950381147
CER.26.0.	-1.13056012323749	-1.13218900502689	-1.12461928448364	-1.11475707389505	-1.08542402934433
CER.26.1.	-1.29650115979988	-1.27906486030974	-1.2666091171135	-1.25771781292806	-1.23313394737824
DCER.22.0.	-0.650570084024351	-0.653592532937897	-0.62840780988987	-0.641921149750579	-0.588306711618666
DCER.22.1.	-0.765606728211497	-0.76016952725446	-0.733902584870359	-0.741638189416659	-0.705915525808659
DCER.24.0.	-0.42701327913291	-0.450834716021794	-0.413404735099447	-0.431099660696445	-0.400283803125351
DCER.24.1.	-0.568669370470658	-0.546651102288397	-0.526888498803494	-0.508847020421908	-0.482289284775917
HCER.16.0.	-0.195240395715184	-0.188289962076983	-0.200118769505	-0.219701985889352	-0.192847388073522
HCER.18.0.	-1.07166249205848	-1.07358483476067	-1.07447889141267	-1.05314085299041	-1.01675358298455
HCER.20.0.	-1.01074602686556	-1.00168291019177	-1.02012611786527	-0.981529829778771	-0.971499942549123
HCER.22.0.	-0.198277088167364	-0.182062659617677	-0.179487668699813	-0.16008735306755	-0.143074729683506
HCER.22.1.	-0.943750953254623	-0.924107513109112	-0.925565819606014	-0.903809714834836	-0.859101483005093
HCER.24.0.	-0.0600641825464864	-0.0250266120662	-0.0213589563578479	-0.0133778054308109	0.0113469849441861
HCER.24.1.	-0.23362879144772	-0.210284144494951	-0.196317517538846	-0.168045480848408	-0.150719942847918
LCER.14.0.	-0.985657433837878	-0.987768198264152	-0.97349980585252	-0.981132447309161	-0.954689798406444
LCER.16.0.	0.25697720220565	0.267049111307936	0.27286177980276	0.27038465624764	0.276076537833124
LCER.18.0.	-0.827297193523096	-0.894767794854918	-0.837433489767901	-0.860058664434303	-0.819641102071915
LCER.18.1.	-0.791578566265805	-0.806203428932902	-0.80375880524683	-0.782291203357273	-0.760558297748232
LCER.20.1.	-0.992217204980371	-1.01083190124564	-0.996246045735006	-0.993181941414088	-0.971257954760363
LCER.24.0.	-0.838157570825131	-0.856281122094778	-0.857711342133841	-0.866266195557353	-0.85234468407485
LCER.24.1.	-0.580219788950123	-0.531792236064184	-0.52040772841721	-0.51202950913775	-0.518803778701883
DAG.12.0.16.0.	-0.560925286357396	-0.52543006541609	-0.46276002399509	-0.513105236119435	-0.412447369334822
DAG.12.0.18.0.	-0.472572672227095	-0.447349048893642	-0.343731893981292	-0.373292308289006	-0.318935548510443
DAG.12.0.18.1.	-0.852975932744604	-0.851023051224127	-0.800389736277518	-0.799009242440117	-0.729343055716046
DAG.14.0.14.0.	-0.34125893523793	-0.340262346701848	-0.309717675813306	-0.238727228772956	-0.206025227795012
DAG.14.0.16.0.	-0.163041641938457	-0.154832220405349	-0.0771935862403849	-0.13004956441695	-0.0664195364865749
DAG.14.0.18.1.	-0.355880532174811	-0.381453047265826	-0.365929314822202	-0.418865954611335	-0.421915906957636
DAG.14.0.18.2.	-0.448407483473299	-0.507507038371098	-0.434280149419796	-0.474094464280596	-0.440955779783027
DAG.14.1.18.1.	-0.81427655536948	-0.822239548933438	-0.803050953502098	-0.780617330735201	-0.742594991243791
DAG.15.0.18.1.	-0.837942338425807	-0.824496712580345	-0.795702975477194	-0.793315339067145	-0.769155592717611
DAG.16.0.16.0.	1.01534811068718	1.03871167212607	1.13610475843573	1.08118218406358	1.10246479075786
DAG.16.0.16.1.	-0.437201570638017	-0.478119674486628	-0.441446011044739	-0.485548296434872	-0.460750124280899
DAG.16.0.18.0.	0.852174831783271	0.85379675300652	0.95041443746283	0.919418070333081	0.890162269044763
DAG.16.0.18.1.	0.632853230717149	0.630296106394106	0.682249702705475	0.612611734610921	0.6252646579348
DAG.16.0.18.2.	0.435505683822027	0.414145145203105	0.461640507955309	0.424116760264012	0.411810911046528
DAG.16.0.18.3.	-0.400561314230235	-0.410447966526488	-0.345230698984044	-0.389554500557147	-0.344308229249858
DAG.16.0.20.3.	-0.644688820828178	-0.628282402229874	-0.59802500210319	-0.583480679925907	-0.571784730299774
DAG.16.0.20.4.	-0.585024518556949	-0.566627580816969	-0.571023693954522	-0.566513515087691	-0.565242658572307
DAG.16.0.20.5.	-0.652311766000646	-0.616186017344026	-0.541303009933564	-0.551589547155218	-0.555585482813585
DAG.16.0.22.5.	-0.583243857993398	-0.582319367449027	-0.51954814892388	-0.561596457328934	-0.547562353513359
DAG.16.0.22.6.	-0.861798558850502	-0.912733350802976	-0.803515840842452	-0.86949657804208	-0.866619892948769
DAG.16.1.16.1.	-0.710070365727756	-0.730703186138793	-0.689844159775568	-0.692124029129051	-0.676238700129234
DAG.16.1.18.0.	-0.771098234426488	-0.734949766463799	-0.720187547127658	-0.762506773088868	-0.734721887297199
DAG.16.1.18.1.	0.01586501603096	-0.00630963197129809	0.0524225397431875	-0.0583329410916262	-0.0266497445589213
DAG.16.1.18.2.	-0.0769114867011843	-0.0945721914871956	0.00504602154318879	-0.0479498782105813	-0.0560493083594531
DAG.16.1.20.4.	-0.867786918212471	-0.876699741371041	-0.856095514512388	-0.817786501831854	-0.814541812196277
DAG.16.1.22.6.	-1.07473467545283	-1.03140901229288	-0.922188505549889	-0.986998389876323	-0.967764064565329
DAG.18.0.18.1.	-0.0218801786840028	-0.0252240847676912	0.0214791437630286	-0.0464877669467491	-0.0513326469243837
DAG.18.0.18.2.	-0.0721286727875462	-0.0872248468699761	-0.0622042978386466	-0.0724043302835746	-0.113875943557616
DAG.18.0.18.3.	-0.689742453986628	-0.67193128258169	-0.612461536304	-0.635325783108296	-0.61833715272301
DAG.18.0.22.6.	-1.12194717929817	-1.12476149913802	-1.06628549113967	-1.08725312536422	-1.06637124095904
DAG.18.1.18.1.	1.04012062308451	1.03622818687136	1.08214447786625	1.00863042859311	1.01687359009261
DAG.18.1.18.2.	0.989381158711153	0.991836015180307	1.05071205530111	1.00591879941509	1.01025629907856
DAG.18.1.20.1.	-0.794341101663247	-0.81234653176363	-0.746975995554136	-0.774365468983557	-0.766234449385726
DAG.18.1.20.2.	-0.611394632219621	-0.573443208901272	-0.519831499419172	-0.546674076225013	-0.567124628463574
DAG.18.1.20.3.	-0.1650721437063	-0.12278109442652	-0.077070296075416	-0.115464057766046	-0.124068097220949
DAG.18.1.20.4.	0.00563383303357226	0.0253622229618867	0.0274585353205702	0.0172187414699722	0.0366599002534506
DAG.18.1.20.5.	-0.646604375571897	-0.60654502454331	-0.560954478958761	-0.605721550127648	-0.576265615474954
DAG.18.1.22.4.	-1.00768896644307	-0.992266753505018	-0.970484831985218	-0.963285016028215	-0.94612414207466
DAG.18.1.22.5.	-0.563436548482926	-0.581540195523639	-0.504997584811158	-0.564472743834982	-0.541804302131423
DAG.18.1.22.6.	-0.420802619468871	-0.448430574207215	-0.349636536267495	-0.419783763641053	-0.419481765822097
DAG.18.2.18.3.	-0.32858159877088	-0.333713087059793	-0.282253938806651	-0.327541472053456	-0.321546175490241
DAG.18.2.20.3.	-0.482207022830894	-0.438936590396794	-0.395013748568372	-0.428030096297568	-0.412088746788987
DAG.18.2.20.4.	-0.236386672015481	-0.223753348992405	-0.20423337527497	-0.213701649459059	-0.19785345956799
DAG.18.2.20.5.	-0.829787610147562	-0.809289240267358	-0.752515867147232	-0.78478789746564	-0.765678770087432
DAG.18.2.22.5.	-0.824478967072969	-0.805941138988838	-0.779987666320346	-0.828505113395304	-0.800181836911068
DAG.18.2.22.6.	-0.693927647668135	-0.702898459860933	-0.621840254924664	-0.666964542317173	-0.668612930480683
DAG.20.0.20.0.	0.0537569244713488	0.0902264023195815	0.114978994165758	0.137751068861274	0.168941327107542
FFA.12.0.	0.770781881855707	0.701167634572291	0.721534157642571	0.748727344921172	0.747106210254761
FFA.14.0.	1.34436541188968	1.29940578473604	1.345376774812	1.34256228720387	1.34354124498244
FFA.14.1.	0.439001619718561	0.376284520556436	0.392514518520983	0.41713413178353	0.390962180880769
FFA.15.0.	0.818149577804468	0.785833807816144	0.810061626573362	0.812001567748012	0.811018517487935
FFA.16.0.	2.39543275199326	2.37197555992251	2.42182531761768	2.43869496844098	2.43890552443787
FFA.16.1.	1.29686040161753	1.22892466640304	1.29486187875046	1.29045728735536	1.30479575686945
FFA.17.0.	1.05763324540602	1.02353803337424	1.05062894568519	1.03883164703562	1.03465264865396
FFA.18.0.	2.33231626055649	2.33829201466019	2.36430906755976	2.35402466227783	2.3193071562451
FFA.18.1.	2.41994302335377	2.35442599576758	2.40949177215505	2.40459631215881	2.37768029126023
FFA.18.2.	2.04328440420724	1.98149566057255	2.02624087322448	2.03279729347057	1.99314584959411
FFA.18.3.	1.01454127505171	0.967820012102152	1.00794207424262	0.998952829333832	0.973284672621792
FFA.18.4.	-0.217193597696213	-0.248133916521672	-0.250557453253327	-0.341063329730876	-0.41224438007623
FFA.20.0.	1.02651451476171	1.00459298228896	1.01120373039488	1.07291361235907	1.03249026200831
FFA.20.1.	0.713933202582092	0.679349417984508	0.714918543550674	0.718628036521377	0.693551960793474
FFA.20.2.	0.510191493863953	0.47419065737831	0.488149267700328	0.506480663958046	0.467062333525607
FFA.20.3.	0.752189748814695	0.681988170765767	0.735372617705232	0.705734992732516	0.653258063189801
FFA.20.4.	0.858634345453907	0.805642185358344	0.855419639323284	0.83952833367182	0.788027691510863
FFA.20.5.	0.149550835755523	0.160665216151912	0.172718183671646	0.111669829547179	0.0566176557749743
FFA.22.0.	0.778263243336515	0.727769566552204	0.76809348692164	0.828140925754646	0.813752459507116
FFA.22.1.	1.01444457385394	0.935268237497184	1.0073780608773	1.00784790431222	1.01847307799728
FFA.22.2.	0.23094010492397	0.172382057407104	0.219252704807896	0.231972994404651	0.23386006205665
FFA.22.4.	0.319223025236352	0.243926312512192	0.256507755839321	0.275793491816702	0.25765686208128
FFA.22.5.	0.61835797187896	0.588552073960157	0.631473452059556	0.642132796361846	0.599863400943539
FFA.22.6.	0.730627821249584	0.662039725283672	0.721882799950563	0.761407758829641	0.714461534628653
FFA.24.0.	1.1962928927913	1.14559117159339	1.25021994515722	1.19452384105591	1.23152137458731
FFA.24.1.	1.56381781642674	1.50738787579	1.61155406583231	1.56340245549493	1.60011855939536
LPC.14.0.	-0.470567346733313	-0.604288910649556	-0.498654985988707	-0.555501947075559	-0.525264128073393
LPC.15.0.	-0.0614147039208256	-0.15529791192457	-0.0438957121260383	-0.117835395401473	-0.0983753526307003
LPC.16.0.	2.02995961974104	2.01015800177347	2.08671457465545	2.05137552467332	2.04234240763924
LPC.16.1.	0.424171192569367	0.39575032360066	0.501342062470515	0.433468528243554	0.440412564916202
LPC.17.0.	0.273681251222799	0.237737652179883	0.343476466186508	0.282614224026005	0.277921202156985
LPC.18.0.	1.47224883745521	1.45509795384388	1.49378369490791	1.48176086202063	1.4590467264771
LPC.18.1.	1.31227039261882	1.32687606637449	1.38136187367796	1.3706260310195	1.3519911555518
LPC.18.2.	1.45038010844619	1.44581630896471	1.4659397519337	1.47324903640582	1.45691759619751
LPC.18.3.	-0.436665747421514	-0.438620991508925	-0.413333679745302	-0.452798783667832	-0.456839962544243
LPC.20.1.	-0.996575232369333	-1.01182365915516	-0.985883091686101	-0.992206251102547	-1.01929508255344
LPC.20.2.	-0.733015746934311	-0.735827322970662	-0.742558962852052	-0.740324823775926	-0.758546305970441
LPC.20.3.	0.220523948511165	0.244536460751654	0.270099161266697	0.243145645837523	0.237518994181585
LPC.20.4.	0.633180574612864	0.655835700849144	0.70783485504976	0.685595895171023	0.691296847101097
LPC.20.5.	-0.625004834687402	-0.675911908227296	-0.532821258547821	-0.655277496863682	-0.642060224599457
LPC.22.5.	-0.974839951707651	-0.979140824463141	-0.941173335189354	-0.964757838805637	-0.985507128849799
LPC.22.6.	-0.705812045474962	-0.750331221504694	-0.734768510827924	-0.718835389891191	-0.730517558496205
LPE.16.0.	-0.0590043440615538	-0.0941830591723171	-0.0183290585905739	-0.0190699194615418	-0.0338136365122386
LPE.16.1.	-1.19335538802341	-1.22917891582106	-1.18377818099586	-1.18082701059023	-1.19919497611791
LPE.17.0.	-1.34618321502809	-1.35984408808945	-1.33965205481652	-1.32650964304178	-1.34334493459655
LPE.18.0.	0.0681030275755612	0.0399488939825281	0.0889487048924543	0.0938627559645424	0.0813291682145199
LPE.18.1.	-0.023796653643731	-0.00891352220945676	-0.011258271028245	0.0126715062049309	-0.0132769708294833
LPE.18.2.	0.174864892320674	0.182190900012756	0.178457134357498	0.207233124358556	0.178433330207163
LPE.18.3.	-1.35278479399975	-1.36519127902342	-1.32243051680382	-1.31798708140187	-1.33831191530368
LPE.20.3.	-1.0752902851913	-1.01414877498662	-1.01160327501915	-1.04837483922506	-1.01376001338928
LPE.20.4.	-0.385752027912834	-0.348834131108023	-0.369368816943182	-0.347616953126729	-0.358699048528352
PC.14.0.16.1.	-0.565914605675296	-0.62849511866126	-0.613683754165631	-0.632630461998986	-0.604704097279201
PC.14.0.18.1.	0.61749973641392	0.560232040114819	0.578951130400631	0.560853350903888	0.537815778885033
PC.14.0.18.2.	0.690020391211603	0.630330495277057	0.625029552731049	0.615517370660618	0.578704518047923
PC.14.0.20.2.	-0.675489984403801	-0.728171591460999	-0.712350596449192	-0.736517068385381	-0.730333850788322
PC.14.0.20.3.	0.015651518841456	-0.0271857202540696	0.0140743171517594	-0.0666122399426788	-0.0695433285289358
PC.14.0.20.4.	0.401392844946005	0.355400349711968	0.363071212088322	0.340394361755765	0.289086397353529
PC.14.0.20.5.	-0.428477877327084	-0.420291978969074	-0.406721866881225	-0.436259676674777	-0.430635928405248
PC.14.0.22.5.	-0.277708406616683	-0.340206746032275	-0.286820897099541	-0.316247696029503	-0.353564188577143
PC.14.0.22.6.	-0.0979896979632206	-0.150357468513753	-0.153714570338395	-0.12780297120517	-0.15582740469209
PC.15.0.18.1.	0.0142544356246016	-0.0297355887770369	-0.0221599019699243	-0.0329622476246969	-0.0257478600524787
PC.15.0.18.2.	0.174449483070567	0.118676947746675	0.128983206114622	0.113221831806961	0.102437143000899
PC.15.0.20.3.	-0.134524882299899	-0.128191711323414	-0.105929178795082	-0.141178307243346	-0.160717379020234
PC.15.0.20.4.	0.125059890040789	0.120982521527149	0.154661067027733	0.125998181810961	0.0982923247879171
PC.15.0.22.6.	-0.174979504548876	-0.197203175823663	-0.191288780207032	-0.21889114007288	-0.196883356958427
PC.16.0.12.0.	-0.668267248194593	-0.725232866972456	-0.743473229564928	-0.728004547643539	-0.72799626669584
PC.16.0.14.0.	0.240244304354098	0.198821504487714	0.195286400302272	0.187961199096545	0.173101720636625
PC.16.0.16.0.	1.60058919075663	1.53312930298715	1.54269018816957	1.57113266055092	1.56518340529122
PC.16.0.16.1.	1.01511261890763	1.02245992039007	1.05849561651569	1.01049853576226	1.0098711634023
PC.16.0.18.0.	1.28311396363316	1.19716114964478	1.22483553797335	1.25951151829357	1.24927074323876
PC.16.0.18.1.	2.4258497615123	2.42511804975441	2.44375459576565	2.43945544130769	2.42670250394582
PC.16.0.18.2.	2.75932783945532	2.74237422108947	2.73147357548716	2.74042783704237	2.73162275403906
PC.16.0.18.3.	0.867423552210534	0.895292553825253	0.889248568542254	0.846435912880431	0.85574822691669
PC.16.0.20.1.	0.108334743722319	0.10162685710378	0.134436535779534	0.134506904406839	0.114329826197845
PC.16.0.20.2.	0.908383881052198	0.917569321937649	0.922790075214694	0.91310367918676	0.909656278361481
PC.16.0.20.3.	1.9448776991391	1.95722813588371	1.98558359157205	1.94778682779599	1.95132185003897
PC.16.0.20.4.	2.40501178976287	2.38960959253102	2.42334243733666	2.39812933556793	2.39918359279734
PC.16.0.20.5.	1.21034942176917	1.25576847535005	1.30867767937672	1.2468856747172	1.19810280618425
PC.16.0.22.4.	0.850208622292403	0.846184805375261	0.901321762949653	0.859398723978375	0.864291357181338
PC.16.0.22.5.	1.44050741433208	1.41387013798832	1.47529663566672	1.44992060981915	1.43248196663401
PC.16.0.22.6.	1.86815429528217	1.83194835964599	1.86983259449986	1.87792632276445	1.84723498423827
PC.17.0.16.1.	-0.310853310154783	-0.3118556347421	-0.294278527564622	-0.314063538950569	-0.294346811455543
PC.17.0.18.1.	0.268121259124127	0.262954089677829	0.280122438954593	0.273573116974958	0.270270578585786
PC.17.0.18.2.	0.634755168324852	0.626952752949291	0.621817538086619	0.61462643527621	0.61488142184735
PC.17.0.20.3.	0.195818444774017	0.249162677543132	0.307920941659951	0.256817327463407	0.258797512318846
PC.17.0.20.4.	0.57635674858507	0.638182574349857	0.685297447781453	0.645113547025409	0.646408890963856
PC.17.0.20.5.	-0.326413662122584	-0.339276094162979	-0.327959746492187	-0.357687249220779	-0.347892210555354
PC.17.0.22.5.	-0.306604981501366	-0.321461831239542	-0.291413191671738	-0.315649600490969	-0.319109809070693
PC.17.0.22.6.	-0.00797060668032928	-0.0177291647586383	-0.0113821148401584	-0.00432128672407793	0.00496304129908802
PC.18.0.14.0.	-0.443486833940462	-0.484701954407324	-0.472885824016015	-0.479449060142199	-0.477068859889827
PC.18.0.16.1.	0.0611335485402674	0.15708258710534	0.185553816814715	0.14071886105255	0.131870134617085
PC.18.0.18.0.	0.504163471847376	0.465952732518756	0.488799734486942	0.498605436635891	0.507578011202024
PC.18.0.18.1.	1.61811664737325	1.62665376849741	1.61934542434576	1.6226728868433	1.63256104493084
PC.18.0.18.2.	2.41232084821787	2.4211218888542	2.38707566452549	2.40468606362455	2.40497096463917
PC.18.0.18.3.	0.368003824566286	0.43684742974584	0.421975780733376	0.383496558785593	0.395711647810934
PC.18.0.20.0.	-0.37246084610345	-0.421389486217275	-0.454497153574856	-0.42922059444196	-0.413906516352762
PC.18.0.20.1.	-0.42881321891541	-0.486766417656287	-0.471455200291975	-0.481774330931457	-0.448911326532298
PC.18.0.20.2.	0.440339860508874	0.436923146750026	0.445244229594528	0.424040891324143	0.466357186082885
PC.18.0.20.3.	1.57423969254427	1.55341774880556	1.57926709462086	1.54759227280979	1.57510208486753
PC.18.0.20.4.	2.12955430996677	2.11170463542979	2.13375793689683	2.11808981067034	2.13941486635986
PC.18.0.20.5.	0.934976540404674	0.977372826285924	1.02815331347592	0.973914882509898	0.943904608991685
PC.18.0.22.4.	0.383780337789418	0.291229709976802	0.368073428054497	0.33386065791188	0.366724518711514
PC.18.0.22.5.	0.868138830096431	0.791196280338612	0.856418605710199	0.837719499150954	0.844798570056427
PC.18.0.22.6.	1.29712082896006	1.20274731954393	1.23930593720827	1.25561058394697	1.25344387720603
PC.18.1.16.1.	0.892652760220746	0.874032588212078	0.92066771702327	0.902366098355362	0.895916459773739
PC.18.1.18.1.	1.49827980073068	1.52481133856317	1.50948993308523	1.54257917872621	1.5380028335423
PC.18.1.18.2.	1.84415813590011	1.86095505366044	1.8372005357419	1.86558173200432	1.8581422955322
PC.18.1.18.3.	0.0218703024265369	0.0070985545416754	0.0121844207807401	-0.0257889144616298	-0.00897031190528288
PC.18.1.20.1.	-0.495474914088616	-0.526321108508428	-0.53442868996169	-0.524372194618923	-0.520340239930567
PC.18.1.20.2.	-0.0453839375135643	-0.026622344697839	-0.0185965127144684	-0.0290895805648837	-0.0122982768275735
PC.18.1.20.3.	0.924979574572523	0.92602914467494	0.955124022136963	0.929655327984662	0.945077128948082
PC.18.1.20.4.	1.4293957735218	1.42059157006895	1.45628713996962	1.44293883501929	1.44899978133747
PC.18.1.20.5.	0.293014589861359	0.314757918534413	0.39716079929941	0.332891353347605	0.299823255541001
PC.18.1.22.4.	-0.292843698809923	-0.349285967757546	-0.281397369880808	-0.316812634715161	-0.284283509891267
PC.18.1.22.5.	0.126064719038079	0.0420681701502617	0.112000143870791	0.104183029352897	0.122351123948601
PC.18.1.22.6.	0.562782435722016	0.501103539719784	0.550079695464487	0.571144100157448	0.554821797762602
PC.18.2.16.1.	0.99592213012373	0.964336579330755	0.99865542281348	0.972184223630089	0.974603686414691
PC.18.2.18.2.	1.39851656534229	1.40649424959483	1.37055272288684	1.40643812882534	1.38928511069818
PC.18.2.18.3.	-0.332064921944632	-0.34522212363802	-0.378400598850703	-0.344052451164812	-0.354742616178285
PC.18.2.20.1.	-0.245657575503973	-0.262502183472061	-0.272989144269867	-0.236518560165496	-0.254684388477938
PC.18.2.20.2.	-0.181119858729307	-0.22956429616439	-0.226173838399512	-0.202380524529173	-0.21769660497697
PC.18.2.20.3.	0.299539080724642	0.297460678108891	0.309936613587562	0.299089289916401	0.296101832213997
PC.18.2.20.4.	0.870636155196931	0.858398502656887	0.873475365941935	0.86667096833692	0.864479209074199
PC.18.2.20.5.	-0.23582530330656	-0.261688566580082	-0.225846464721342	-0.287191978609523	-0.273110938699486
PC.18.2.22.6.	-0.189924373871518	-0.2580816941117	-0.225382744824021	-0.252568169486638	-0.214060897263591
PC.20.0.14.1.	-0.432031250394721	-0.480838803822095	-0.47961751866294	-0.432824717092561	-0.45647988031096
PC.20.0.18.1.	-0.224979298962466	-0.313357597237768	-0.330716046816407	-0.33118239422669	-0.365597542613232
PC.20.0.18.2.	0.240829575831151	0.187518304256671	0.0880142351908114	0.122554217562209	0.112202323048593
PC.20.0.20.3.	-0.649217551017313	-0.682825301722268	-0.688541396513806	-0.695050946536058	-0.67997664617325
PC.20.0.20.4.	0.0232078502418551	-0.081993159387285	-0.0881161949686454	-0.123884027211954	-0.116907288400173
PE.16.0.16.1.	-0.814830284047233	-0.873458045308656	-0.881355854758452	-0.804949713015171	-0.802588331482995
PE.16.0.18.1.	0.136643165797417	0.171714439159973	0.164974685754987	0.196205653782921	0.169858950920409
PE.16.0.18.2.	0.481744646565051	0.467087514200719	0.447155051089343	0.475931178976107	0.456984971825868
PE.16.0.18.3.	-0.858827368641443	-0.887061399109026	-0.901343263546296	-0.859455471119003	-0.869155948631084
PE.16.0.20.3.	-0.411899262753116	-0.368408123162291	-0.323366110810976	-0.376555073110045	-0.37550218970948
PE.16.0.20.4.	0.620777657835354	0.602522844679916	0.607556144798729	0.627017966531556	0.593921370934559
PE.16.0.20.5.	-0.751747046622118	-0.765715025725111	-0.754853571977993	-0.763975501688507	-0.757578867541577
PE.16.0.22.4.	-0.609256503198561	-0.683524656210664	-0.666330683455903	-0.685859035127833	-0.635544224236632
