"","to_taxa","from_taxa","from","to","cor","from_class","to_class","p_value","p_value_adjust","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare"
"2575","OTU_500","OTU_491","skinOTU_491","skinOTU_500",0.393807940728713,"skin","skin",0,0,"skinOTU_491_skinOTU_500","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified_Acinetobacter","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Unclassified_Brevundimonas","within"
"2576","OTU_506","OTU_624","skinOTU_624","skinOTU_506",0.391927105272475,"skin","skin",0,0,"skinOTU_506_skinOTU_624","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Unclassified_Agrobacterium","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Unclassified_Herbaspirillum","within"
"2577","OTU_506","OTU_962","skinOTU_962","skinOTU_506",0.534006547287693,"skin","skin",0,0,"skinOTU_506_skinOTU_962","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Aeribacillus","Unclassified_Aeribacillus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Unclassified_Herbaspirillum","within"
"2578","OTU_506","OTU_536","skinOTU_536","skinOTU_506",0.524718691891834,"skin","skin",0,0,"skinOTU_506_skinOTU_536","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Unclassified_Herbaspirillum","within"
"2579","OTU_506","OTU_541","skinOTU_541","skinOTU_506",0.619693453799995,"skin","skin",0,0,"skinOTU_506_skinOTU_541","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Unclassified_Herbaspirillum","within"
"2580","OTU_506","OTU_515","skinOTU_515","skinOTU_506",0.844084934238361,"skin","skin",0,0,"skinOTU_506_skinOTU_515","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Unclassified_Herbaspirillum","within"
"2581","OTU_51","OTU_263","skinOTU_263","skinOTU_51",-0.393881849627672,"skin","skin",0,0,"skinOTU_263_skinOTU_51","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Unclassified_Methylobacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","within"
"2582","OTU_51","OTU_570","oralOTU_570","oralOTU_51",0.181397972408152,"oral","oral",0,0,"oralOTU_51_oralOTU_570","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor","alocis","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","within"
"2583","OTU_51","OTU_493","oralOTU_493","oralOTU_51",0.261424804580689,"oral","oral",0,0,"oralOTU_493_oralOTU_51","Bacteria","Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","within"
"2584","OTU_510","OTU_760","skinOTU_760","skinOTU_510",0.28145079923051,"skin","skin",0,0,"skinOTU_510_skinOTU_760","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified_Rhodobacteraceae","Unclassified_Rhodobacteraceae","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria","Unclassified_Kocuria","within"
"2585","OTU_515","OTU_962","skinOTU_962","skinOTU_515",0.453098687289228,"skin","skin",0,0,"skinOTU_515_skinOTU_962","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Aeribacillus","Unclassified_Aeribacillus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","within"
"2586","OTU_515","OTU_1096","skinOTU_1096","skinOTU_515",0.438575118931951,"skin","skin",0,0,"skinOTU_1096_skinOTU_515","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Nocardiaceae","Rhodococcus","Unclassified_Rhodococcus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","within"
"2587","OTU_515","OTU_541","skinOTU_541","skinOTU_515",0.685533220038412,"skin","skin",0,0,"skinOTU_515_skinOTU_541","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","within"
"2588","OTU_515","OTU_536","skinOTU_536","skinOTU_515",0.51600357382044,"skin","skin",0,0,"skinOTU_515_skinOTU_536","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","within"
"2589","OTU_515","OTU_491","skinOTU_491","skinOTU_515",0.356903961548123,"skin","skin",0,0,"skinOTU_491_skinOTU_515","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified_Acinetobacter","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","within"
"2590","OTU_515","OTU_624","skinOTU_624","skinOTU_515",0.472403411240226,"skin","skin",0,0,"skinOTU_515_skinOTU_624","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Unclassified_Agrobacterium","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","within"
"2591","OTU_524","OTU_491","skinOTU_491","skinOTU_524",0.420822469148474,"skin","skin",0,0,"skinOTU_491_skinOTU_524","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified_Acinetobacter","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified_Sphingomonas","within"
"2592","OTU_524","OTU_1094","skinOTU_1094","skinOTU_524",0.424603503812237,"skin","skin",0,0,"skinOTU_1094_skinOTU_524","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Unclassified_Microbacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified_Sphingomonas","within"
"2593","OTU_524","OTU_657","skinOTU_657","skinOTU_524",0.520894015322374,"skin","skin",0,0,"skinOTU_524_skinOTU_657","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified_Stenotrophomonas","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified_Sphingomonas","within"
"2594","OTU_524","OTU_624","skinOTU_624","skinOTU_524",0.376911806688741,"skin","skin",0,0,"skinOTU_524_skinOTU_624","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Unclassified_Agrobacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified_Sphingomonas","within"
"2595","OTU_53","OTU_65","skinOTU_65","skinOTU_53",0.380775492377614,"skin","skin",0,0,"skinOTU_53_skinOTU_65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Unclassified_Lachnoanaerobaculum","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2596","OTU_53","OTU_69","oralOTU_69","oralOTU_53",0.319158724971107,"oral","oral",0,0,"oralOTU_53_oralOTU_69","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unclassified_Pasteurellaceae","Unclassified_Pasteurellaceae","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2597","OTU_53","OTU_541","skinOTU_541","skinOTU_53",-0.398675781935116,"skin","skin",0,0,"skinOTU_53_skinOTU_541","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2598","OTU_53","OTU_498","oralOTU_498","oralOTU_53",-0.264934862984676,"oral","oral",0,0,"oralOTU_498_oralOTU_53","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified_Prevotellaceae","Unclassified_Prevotellaceae","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2599","OTU_53","OTU_291","oralOTU_291","oralOTU_53",0.315666647624655,"oral","oral",0,0,"oralOTU_291_oralOTU_53","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Eikenella","corrodens","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2600","OTU_53","OTU_80","skinOTU_80","skinOTU_53",0.252530251131029,"skin","skin",0,0,"skinOTU_53_skinOTU_80","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","graevenitzii","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2601","OTU_53","OTU_657","skinOTU_657","skinOTU_53",-0.228970558176165,"skin","skin",0,0,"skinOTU_53_skinOTU_657","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified_Stenotrophomonas","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2602","OTU_53","OTU_108","oralOTU_108","oralOTU_53",0.67962090752197,"oral","oral",0,0,"oralOTU_108_oralOTU_53","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Tannerella","Unclassified_Tannerella","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2603","OTU_53","OTU_423","skinOTU_423","skinOTU_53",0.268357965526721,"skin","skin",0,0,"skinOTU_423_skinOTU_53","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","defectiva","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2604","OTU_53","OTU_179","oralOTU_179","oralOTU_53",0.343162107604625,"oral","oral",0,0,"oralOTU_179_oralOTU_53","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","sputigena","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2605","OTU_53","OTU_414","oralOTU_414","oralOTU_53",0.289651141447903,"oral","oral",0,0,"oralOTU_414_oralOTU_53","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unclassified_Flavobacteriaceae","Unclassified_Flavobacteriaceae","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2606","OTU_53","OTU_113","oralOTU_113","oralOTU_53",-0.326557796957028,"oral","oral",0,0,"oralOTU_113_oralOTU_53","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Mogibacterium","Unclassified_Mogibacterium","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2607","OTU_53","OTU_428","skinOTU_428","skinOTU_53",-0.309715899189102,"skin","skin",0,0,"skinOTU_428_skinOTU_53","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Unclassified_Rhizobium","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2608","OTU_53","OTU_54","oralOTU_54","oralOTU_53",0.473069923836444,"oral","oral",0,0,"oralOTU_53_oralOTU_54","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","stomatis","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2609","OTU_53","OTU_63","skinOTU_63","skinOTU_53",0.234972170354382,"skin","skin",0,0,"skinOTU_53_skinOTU_63","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","sinus","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2610","OTU_53","OTU_80","oralOTU_80","oralOTU_53",-0.380313228299525,"oral","oral",0,0,"oralOTU_53_oralOTU_80","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","graevenitzii","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2611","OTU_53","OTU_359","oralOTU_359","oralOTU_53",0.298053098488625,"oral","oral",0,0,"oralOTU_359_oralOTU_53","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2612","OTU_53","OTU_152","skinOTU_152","skinOTU_53",-0.381696698448115,"skin","skin",0,0,"skinOTU_152_skinOTU_53","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus","Unclassified_Lysinibacillus","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2613","OTU_53","OTU_438","oralOTU_438","oralOTU_53",-0.254191786321523,"oral","oral",0,0,"oralOTU_438_oralOTU_53","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","oralis","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2614","OTU_53","OTU_624","skinOTU_624","skinOTU_53",-0.349436041560417,"skin","skin",0,0,"skinOTU_53_skinOTU_624","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Unclassified_Agrobacterium","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2615","OTU_53","OTU_221","oralOTU_221","oralOTU_53",0.60028830402403,"oral","oral",0,0,"oralOTU_221_oralOTU_53","Bacteria","Firmicutes","Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2616","OTU_53","OTU_404","skinOTU_404","skinOTU_53",-0.356101734043869,"skin","skin",0,0,"skinOTU_404_skinOTU_53","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Aminobacter","Unclassified_Aminobacter","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2617","OTU_53","OTU_506","skinOTU_506","skinOTU_53",-0.328590369636541,"skin","skin",0,0,"skinOTU_506_skinOTU_53","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Unclassified_Herbaspirillum","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2618","OTU_53","OTU_156","oralOTU_156","oralOTU_53",0.543697183854687,"oral","oral",0,0,"oralOTU_156_oralOTU_53","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Parvimonas","micra","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2619","OTU_53","OTU_262","oralOTU_262","oralOTU_53",0.414918344345873,"oral","oral",0,0,"oralOTU_262_oralOTU_53","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","Unclassified_Treponema","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2620","OTU_53","OTU_87","oralOTU_87","oralOTU_53",-0.496488857680025,"oral","oral",0,0,"oralOTU_53_oralOTU_87","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum","longum","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2621","OTU_53","OTU_151","oralOTU_151","oralOTU_53",-0.237016362841426,"oral","oral",0,0,"oralOTU_151_oralOTU_53","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Unclassified_Bifidobacterium","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2622","OTU_53","OTU_94","oralOTU_94","oralOTU_53",0.592983341543973,"oral","oral",0,0,"oralOTU_53_oralOTU_94","Bacteria","Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2623","OTU_53","OTU_515","skinOTU_515","skinOTU_53",-0.359351184442188,"skin","skin",0,0,"skinOTU_515_skinOTU_53","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified_Ralstonia","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2624","OTU_53","OTU_245","skinOTU_245","skinOTU_53",-0.267670637542632,"skin","skin",0,0,"skinOTU_245_skinOTU_53","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2625","OTU_53","OTU_493","oralOTU_493","oralOTU_53",0.212639276900182,"oral","oral",0,0,"oralOTU_493_oralOTU_53","Bacteria","Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2626","OTU_53","OTU_811","oralOTU_811","oralOTU_53",-0.158477998899079,"oral","oral",0,0,"oralOTU_53_oralOTU_811","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Eggerthia","catenaformis","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2627","OTU_53","OTU_275","oralOTU_275","oralOTU_53",-0.247627058456977,"oral","oral",0,0,"oralOTU_275_oralOTU_53","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia","omnicolens","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2628","OTU_53","OTU_235","oralOTU_235","oralOTU_53",0.410351310778596,"oral","oral",0,0,"oralOTU_235_oralOTU_53","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Unclassified_Peptostreptococcaceae","Unclassified_Peptostreptococcaceae","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2629","OTU_53","OTU_119","skinOTU_119","skinOTU_53",-0.458570737548243,"skin","skin",0,0,"skinOTU_119_skinOTU_53","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Unclassified_Citrobacter","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2630","OTU_53","OTU_58","oralOTU_58","oralOTU_53",-0.532111673485774,"oral","oral",0,0,"oralOTU_53_oralOTU_58","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella","Unclassified_Lancefieldella","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2631","OTU_53","OTU_83","oralOTU_83","oralOTU_53",0.494058154053239,"oral","oral",0,0,"oralOTU_53_oralOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2632","OTU_53","OTU_63","oralOTU_63","oralOTU_53",-0.418068823573434,"oral","oral",0,0,"oralOTU_53_oralOTU_63","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","sinus","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2633","OTU_53","OTU_312","oralOTU_312","oralOTU_53",0.39648935427144,"oral","oral",0,0,"oralOTU_312_oralOTU_53","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2634","OTU_53","OTU_760","skinOTU_760","skinOTU_53",0.258002318419333,"skin","skin",0,0,"skinOTU_53_skinOTU_760","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified_Rhodobacteraceae","Unclassified_Rhodobacteraceae","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2635","OTU_53","OTU_207","oralOTU_207","oralOTU_53",0.380822191908956,"oral","oral",0,0,"oralOTU_207_oralOTU_53","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","segnis","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","within"
"2636","OTU_536","OTU_1096","skinOTU_1096","skinOTU_536",0.3328980639876,"skin","skin",0,0,"skinOTU_1096_skinOTU_536","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Nocardiaceae","Rhodococcus","Unclassified_Rhodococcus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","within"
"2637","OTU_536","OTU_624","skinOTU_624","skinOTU_536",0.432205750821755,"skin","skin",0,0,"skinOTU_536_skinOTU_624","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Unclassified_Agrobacterium","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","within"
"2638","OTU_536","OTU_778","skinOTU_778","skinOTU_536",0.383531851762099,"skin","skin",0,0,"skinOTU_536_skinOTU_778","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","Unclassified_Roseomonas","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","within"
"2639","OTU_536","OTU_962","skinOTU_962","skinOTU_536",0.562880197193469,"skin","skin",0,0,"skinOTU_536_skinOTU_962","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Aeribacillus","Unclassified_Aeribacillus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","within"
"2640","OTU_536","OTU_541","skinOTU_541","skinOTU_536",0.801587177779414,"skin","skin",0,0,"skinOTU_536_skinOTU_541","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","within"
"2641","OTU_54","OTU_83","oralOTU_83","oralOTU_54",0.495445374018005,"oral","oral",0,0,"oralOTU_54_oralOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","stomatis","within"
"2642","OTU_54","OTU_108","oralOTU_108","oralOTU_54",0.409329797408072,"oral","oral",0,0,"oralOTU_108_oralOTU_54","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Tannerella","Unclassified_Tannerella","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","stomatis","within"
"2643","OTU_54","OTU_70","oralOTU_70","oralOTU_54",0.384239854036871,"oral","oral",0,0,"oralOTU_54_oralOTU_70","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Catonella","Unclassified_Catonella","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","stomatis","within"
