"","to_taxa","from_taxa","from","to","cor","p","p_adjust","p_adjust2","from_class","to_class","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare","compareclass"
"1725","OTU_332","ASV2545","stoolASV2545","skinOTU_332",-0.194043866000873,1.97683602928094e-05,0.000568296563829968,0.00151670390970355,"stool","skin","skinOTU_332_stoolASV2545","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Colidextribacter","Unclassified_Colidextribacter","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Unclassified_Chryseobacterium","between","stool_skin"
"1726","OTU_332","ASV2312","stoolASV2312","skinOTU_332",-0.222507650400668,9.17486938533855e-07,3.52995027424252e-05,0.000120701525506357,"stool","skin","skinOTU_332_stoolASV2312","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","piger","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Unclassified_Chryseobacterium","between","stool_skin"
"1727","OTU_332","ASV373","stoolASV373","skinOTU_332",-0.247249522578377,4.47468925945433e-08,4.85823405312185e-07,9.48634123004319e-06,"stool","skin","skinOTU_332_stoolASV373","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Unclassified_Chryseobacterium","between","stool_skin"
"1728","OTU_348","OTU_24","oralOTU_24","skinOTU_348",-0.138640482324867,0.000589141423510942,0.0191470962641056,0.041941258483279,"oral","skin","oralOTU_24_skinOTU_348","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","rava","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_skin"
"1729","OTU_348","ASV67","stoolASV67","skinOTU_348",-0.157549181468577,0.000553383826527668,0.0420571708161028,0.0168228683264411,"stool","skin","skinOTU_348_stoolASV67","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Unclassified_Faecalibacterium","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_skin"
"1730","OTU_355","OTU_166","oralOTU_166","skinOTU_355",-0.124197001756313,0.00210092160193483,0.0341919655412035,0.096295739687471,"oral","skin","oralOTU_166_skinOTU_355","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Unclassified_Delftia","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","between","oral_skin"
"1731","OTU_359","ASV1600","stoolASV1600","oralOTU_359",0.174883621539843,5.54093449977229e-06,0.000382324480484288,0.00240639525951875,"stool","oral","oralOTU_359_stoolASV1600","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","Unclassified_Terrisporobacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","between","stool_oral"
"1732","OTU_359","ASV2702","stoolASV2702","oralOTU_359",-0.123160248172329,0.00143779931041536,0.0321946436064352,0.122014624239042,"stool","oral","oralOTU_359_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","between","stool_oral"
"1733","OTU_359","ASV570","stoolASV570","oralOTU_359",-0.136534746502833,0.000406001342236502,0.00466901543571977,0.0535060200815533,"stool","oral","oralOTU_359_stoolASV570","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","intestini","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","between","stool_oral"
"1734","OTU_359","ASV6317","stoolASV6317","oralOTU_359",-0.150185186525386,9.87824200340312e-05,0.00170399674558704,0.023526148616492,"stool","oral","oralOTU_359_stoolASV6317","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Massiliimalia","Unclassified_Massiliimalia","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","between","stool_oral"
"1735","OTU_362","OTU_58","oralOTU_58","skinOTU_362",-0.137893608724261,0.000631127299548879,0.0225716329009529,0.0442282177886988,"oral","skin","oralOTU_58_skinOTU_362","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella","Unclassified_Lancefieldella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","oral_skin"
"1736","OTU_362","OTU_849","oralOTU_849","skinOTU_362",-0.145453618053693,0.000309493683802117,0.00182882631337615,0.0283281463643366,"oral","skin","oralOTU_849_skinOTU_362","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Unclassified_Snodgrassella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","oral_skin"
"1737","OTU_362","OTU_359","oralOTU_359","skinOTU_362",-0.136823511041259,0.000696139145521367,0.0113122611147222,0.0446026295380476,"oral","skin","oralOTU_359_skinOTU_362","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","oral_skin"
"1738","OTU_362","OTU_312","oralOTU_312","skinOTU_362",-0.145998346409614,0.000293606330460306,0.00238555143498999,0.0274338415023848,"oral","skin","oralOTU_312_skinOTU_362","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","oral_skin"
"1739","OTU_362","ASV68","stoolASV68","skinOTU_362",-0.174395852631593,0.000129060151793092,0.000613035721017189,0.00580842783712376,"stool","skin","skinOTU_362_stoolASV68","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Aestuariispira","Unclassified_Aestuariispira","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","stool_skin"
"1740","OTU_362","ASV155","stoolASV155","skinOTU_362",-0.178744710062917,8.66374337700325e-05,0.00658444496652247,0.0043351004127415,"stool","skin","skinOTU_362_stoolASV155","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","crossotus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","stool_skin"
"1741","OTU_362","OTU_2745","oralOTU_2745","skinOTU_362",0.151337985885525,0.000173464418827689,0.00225503744475995,0.0180927422893531,"oral","skin","oralOTU_2745_skinOTU_362","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Arachnia","Unclassified_Arachnia","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","oral_skin"
"1742","OTU_362","ASV88","stoolASV88","skinOTU_362",-0.147753297342141,0.00121092639635835,0.0230076015308087,0.0306604427873324,"stool","skin","skinOTU_362_stoolASV88","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","wadsworthensis","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","stool_skin"
"1743","OTU_362","ASV1984","stoolASV1984","skinOTU_362",0.185355202685563,4.64226281216763e-05,0.000258515866067344,0.00263366684611425,"stool","skin","skinOTU_362_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","stool_skin"
"1744","OTU_362","ASV2702","stoolASV2702","skinOTU_362",0.151235426353267,0.000921548638873722,0.00411986450320017,0.0252516865128119,"stool","skin","skinOTU_362_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","between","stool_skin"
"1745","OTU_37","ASV2918","stoolASV2918","skinOTU_37",-0.174027588703057,0.000133432463574215,0.00169014453860673,0.00587394495384633,"stool","skin","skinOTU_37_stoolASV2918","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Howardella","Unclassified_Howardella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1746","OTU_37","ASV2702","stoolASV2702","skinOTU_37",0.14053607235547,0.00209387924053499,0.00837551696213995,0.0470029054920639,"stool","skin","skinOTU_37_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1747","OTU_37","ASV373","stoolASV373","skinOTU_37",-0.223469512001897,8.20916017651477e-07,7.79870216768904e-06,0.000114022404106902,"stool","skin","skinOTU_37_stoolASV373","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1748","OTU_37","ASV2269","stoolASV2269","skinOTU_37",-0.156174099467504,0.000619407717059916,0.0184526496496256,0.0183481853276027,"stool","skin","skinOTU_37_stoolASV2269","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus","Unclassified_Frisingicoccus","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1749","OTU_37","ASV1984","stoolASV1984","skinOTU_37",0.124712471247004,0.00638607708975541,0.0156561889942391,0.0968855688042741,"stool","skin","skinOTU_37_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1750","OTU_37","ASV3526","stoolASV3526","skinOTU_37",-0.128510896862995,0.00493845901234512,0.0144354955745473,0.0827114881568655,"stool","skin","skinOTU_37_stoolASV3526","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnotalea","Unclassified_Lachnotalea","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1751","OTU_37","ASV254","stoolASV254","skinOTU_37",-0.267250724651532,3.03447141586529e-09,3.84366379342936e-08,8.73060775936098e-07,"stool","skin","skinOTU_37_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1752","OTU_37","ASV5093","stoolASV5093","skinOTU_37",-0.186020863062759,4.3542514249935e-05,0.00165461554149753,0.00250556067712483,"stool","skin","skinOTU_37_stoolASV5093","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Hydrogeniiclostridium","Unclassified_Hydrogeniiclostridium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1753","OTU_37","ASV5822","stoolASV5822","skinOTU_37",-0.231432806828309,3.20702402524517e-07,8.12446086395442e-06,4.78440473099538e-05,"stool","skin","skinOTU_37_stoolASV5822","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1754","OTU_37","ASV648","stoolASV648","skinOTU_37",-0.114950487317796,0.0119946261068772,0.0455795792061335,0.145744657491709,"stool","skin","skinOTU_37_stoolASV648","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Unclassified_Holdemanella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1755","OTU_37","ASV382","stoolASV382","skinOTU_37",-0.279734644096574,5.03433369406837e-10,1.91304680374598e-08,1.93126629711499e-07,"stool","skin","skinOTU_37_stoolASV382","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","between","stool_skin"
"1756","OTU_384","OTU_2745","oralOTU_2745","skinOTU_384",-0.106274230676882,0.00856363903234319,0.0397597526501648,0.213377339222551,"oral","skin","oralOTU_2745_skinOTU_384","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Arachnia","Unclassified_Arachnia","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Unclassified_Bacillaceae_1","Unclassified_Bacillaceae_1","between","oral_skin"
"1757","OTU_384","ASV5822","stoolASV5822","skinOTU_384",-0.105524721824213,0.0211617007340746,0.0493285345410694,0.205323572896136,"stool","skin","skinOTU_384_stoolASV5822","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Unclassified_Bacillaceae_1","Unclassified_Bacillaceae_1","between","stool_skin"
"1758","OTU_384","ASV3526","stoolASV3526","skinOTU_384",-0.147669973079719,0.00121877884694401,0.00421032692580659,0.0306827574718155,"stool","skin","skinOTU_384_stoolASV3526","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnotalea","Unclassified_Lachnotalea","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Unclassified_Bacillaceae_1","Unclassified_Bacillaceae_1","between","stool_skin"
"1759","OTU_388","ASV940","stoolASV940","oralOTU_388",-0.12373203700314,0.00136541557057841,0.0471068371849551,0.118815670821434,"stool","oral","oralOTU_388_stoolASV940","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Unclassified_Pseudoflavonifractor","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","between","stool_oral"
"1760","OTU_388","ASV1984","stoolASV1984","oralOTU_388",-0.141870500762893,0.000237168934727577,0.0163646564962028,0.0372557073424192,"stool","oral","oralOTU_388_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","between","stool_oral"
"1761","OTU_388","ASV254","stoolASV254","oralOTU_388",0.121631796860314,0.00164896115026944,0.037926106456197,0.126017007486596,"stool","oral","oralOTU_388_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","between","stool_oral"
"1762","OTU_388","ASV1870","stoolASV1870","oralOTU_388",-0.123816350571507,0.00135503049394658,0.0256698148624264,0.118815670821434,"stool","oral","oralOTU_388_stoolASV1870","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","between","stool_oral"
"1763","OTU_388","ASV2702","stoolASV2702","oralOTU_388",-0.179417770512729,3.11780644703979e-06,0.000215128644845745,0.00164419749989248,"stool","oral","oralOTU_388_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","between","stool_oral"
"1764","OTU_388","ASV648","stoolASV648","oralOTU_388",0.155308040449978,5.62579319870055e-05,0.00388179730710338,0.0166140924744025,"stool","oral","oralOTU_388_stoolASV648","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Unclassified_Holdemanella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","between","stool_oral"
"1765","OTU_388","ASV197","stoolASV197","oralOTU_388",-0.138949216842473,0.000319083505506567,0.00733892062665105,0.0444489343614149,"stool","oral","oralOTU_388_stoolASV197","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unclassified_Duncaniella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","between","stool_oral"
"1766","OTU_399","ASV112","stoolASV112","oralOTU_399",-0.149392873537619,0.000107597298119562,0.0074242135702498,0.0248247141255228,"stool","oral","oralOTU_399_stoolASV112","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Unclassified_Paraprevotella","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Unclassified_Neisseriaceae","Unclassified_Neisseriaceae","between","stool_oral"
"1767","OTU_4","ASV1984","stoolASV1984","skinOTU_4",0.149542412174161,0.00105316387714709,0.00348001976796431,0.0277264320075065,"stool","skin","skinOTU_4_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","between","stool_skin"
"1768","OTU_4","ASV112","stoolASV112","skinOTU_4",0.162691481523944,0.00036011476424133,0.0273687220823411,0.011987952647637,"stool","skin","skinOTU_4_stoolASV112","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Unclassified_Paraprevotella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","between","stool_skin"
"1769","OTU_4","ASV33","stoolASV33","skinOTU_4",0.175439619824038,0.000117387768929695,0.0042140318134144,0.00537315833237285,"stool","skin","skinOTU_4_stoolASV33","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","between","stool_skin"
"1770","OTU_4","ASV5822","stoolASV5822","skinOTU_4",0.108240852382281,0.0180415202698504,0.0491202786334706,0.185699804793621,"stool","skin","skinOTU_4_stoolASV5822","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","between","stool_skin"
"1771","OTU_4","ASV2702","stoolASV2702","skinOTU_4",0.131363415955683,0.00405364787835732,0.0149361728034123,0.0732201509149026,"stool","skin","skinOTU_4_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","between","stool_skin"
"1772","OTU_4","ASV68","stoolASV68","skinOTU_4",-0.1759882864151,0.00011165737678742,0.000591947421784922,0.00522768280048973,"stool","skin","skinOTU_4_stoolASV68","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Aestuariispira","Unclassified_Aestuariispira","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","between","stool_skin"
"1773","OTU_4","ASV3526","stoolASV3526","skinOTU_4",0.107043689206494,0.0193635024328866,0.0459883182781058,0.192604328582552,"stool","skin","skinOTU_4_stoolASV3526","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnotalea","Unclassified_Lachnotalea","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","between","stool_skin"
"1774","OTU_40","ASV1984","stoolASV1984","skinOTU_40",0.117373756266252,0.010298878809354,0.0237186299851789,0.132961166166916,"stool","skin","skinOTU_40_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1775","OTU_40","ASV33","stoolASV33","skinOTU_40",-0.150668940035393,0.000963793717457688,0.0146496645053568,0.0260547724424132,"stool","skin","skinOTU_40_stoolASV33","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1776","OTU_40","ASV2358","stoolASV2358","skinOTU_40",0.204692946548626,6.58632671793822e-06,0.000166853610187768,0.000601650149490768,"stool","skin","skinOTU_40_stoolASV2358","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Faecalicatena","Unclassified_Faecalicatena","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1777","OTU_40","ASV373","stoolASV373","skinOTU_40",-0.378044487614359,1.18407886752786e-17,8.99899939321175e-16,3.17964645226815e-14,"stool","skin","skinOTU_40_stoolASV373","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1778","OTU_40","ASV5822","stoolASV5822","skinOTU_40",-0.158478268182677,0.000512540096121509,0.00229135572383733,0.0160662374099411,"stool","skin","skinOTU_40_stoolASV5822","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1779","OTU_40","ASV2545","stoolASV2545","skinOTU_40",-0.192781312170892,2.24327590985514e-05,0.000568296563829968,0.00162809285853991,"stool","skin","skinOTU_40_stoolASV2545","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Colidextribacter","Unclassified_Colidextribacter","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1780","OTU_40","ASV3526","stoolASV3526","skinOTU_40",-0.354888976437214,1.32581655516866e-15,1.00762058192819e-13,2.67019454210969e-12,"stool","skin","skinOTU_40_stoolASV3526","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnotalea","Unclassified_Lachnotalea","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1781","OTU_40","ASV39","stoolASV39","skinOTU_40",-0.138769917297328,0.00238519361818846,0.0302124524970538,0.0510542605437004,"stool","skin","skinOTU_40_stoolASV39","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pneumoniae","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1782","OTU_40","ASV527","stoolASV527","skinOTU_40",-0.15406615731859,0.000734928651220792,0.00971449358650127,0.0209207958100166,"stool","skin","skinOTU_40_stoolASV527","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","Unclassified_Escherichia/Shigella","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1783","OTU_40","ASV254","stoolASV254","skinOTU_40",-0.38475925968734,2.80339001524356e-18,1.06528820579255e-16,1.12920549814011e-14,"stool","skin","skinOTU_40_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1784","OTU_40","ASV648","stoolASV648","skinOTU_40",-0.134743482029643,0.0031923927327463,0.0155010196469549,0.0620461995129511,"stool","skin","skinOTU_40_stoolASV648","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Unclassified_Holdemanella","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
"1785","OTU_40","ASV88","stoolASV88","skinOTU_40",-0.193678697113088,2.05063928309062e-05,0.000899146042537544,0.001543920566783,"stool","skin","skinOTU_40_stoolASV88","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","wadsworthensis","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","between","stool_skin"
